id	upload_date	duration_s	speakers	has_audio	title
C34YH3pubSg	20180806	3654	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship -  Grace And Good Works
3hDggBu7Gr4	20180805	3834	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -  Women and Wine
AR3W2hCIHbM	20180805	2834	Matt Bassford	yes	Jackson Heights -  Bible Class - Joshua
n7WYpSGPB20	20180802	2658	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
Gh3tmOJ-75c	20180730	4105		no	Jackson Heights - Sunday Evening Worship -  Young Men's Service
MM4EFfmEVDA	20180729	2950	Shawn Jeffries	no	Jackson Heights -  Bible Class - Joshua
j94oil9PVAY	20180729	4575	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -  The Powerful Word Of God
iWbyUoTb9J4	20180728	5955		no	Jackson Heights -  2018 GOSPEL SINGING
FDttt4A3Whw	20180726	2745	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
Bh-b6qVHXQI	20180722	2766	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -
mP5zmhEkvgE	20180722	4261	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - The Treasurer's Journey To Jesus
HMVbk1EJJQA	20180719	2945	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
mBkTb5t4kZ0	20180716	3613	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - How To Judge
C3mZ8AtpF88	20180712	2563	Shawn Jeffries	no	Jackson Heights - Bible Class - Philippians
bKPCyO_CttE	20180709	3974	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship - Achan's Sin
hbHkUYEN-Jc	20180708	4732	Matt Bassford	no	Jackson Heights - Sunday Morning Worship - Why Do The Righteous Suffer
jGluMgQ7Tf0	20180708	3038	Shawn Jeffries	no	Jackson Heights -  Bible Class - Joshua
0pF6QPKNcRs	20180701	1811	Shawn Jeffries	no	Jackson Heights - When Israel Gathered Outside the Water Gate
2RmdGFZ0LSk	20180701	2188	Matt Bassford	yes	Jackson Heights - What Is Covetousness
O2snOeHdNYA	20180701	26		no	Jackson Heights - VBS - Wednesday Evening - Generosity
mpWUY6AucZU	20180627	4014		no	Jackson Heights - VBS - Tuesday Evening  - Love's Mercy And Compassion
0rerAP-zcQo	20180626	4199		no	Jackson Heights - VBS - Monday Evening  - Learning To Be Humble
6yQBsiXBtp8	20180624	4330		no	Jackson Heights - VBS - Sunday Evening Worship - A Dramatic Demonstration of Repentance
_jML9RCa1YM	20180624	3540		no	Jackson Heights - VBS - Sunday Morning Worship - Jesus Is Not Here, But
5_wIRhHjYtw	20180617	3412	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship -  What Should A Father Want His Kids To Remember
E1UwIMNt7FM	20180617	3146	Matt Bassford	yes	Jackson Heights -  Bible Class - Study Of Romans
KdycDGgjuI0	20180617	4234	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -  Bearing with and Forgiving
o9rvoYVBee0	20180614	2695	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
4g11f7OiTQ8	20180610	4801	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - Bear One Another's Burdens
P8QqYkpHWII	20180610	3477	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - The Superiority Of The Son
7zuE8VV4BnU	20180603	4609	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -Encourage One Another
VZ_ZyR5gzlM	20180603	3568	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship - Restore One Another
TNq8c3b-tOg	20180531	2669	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
NyOwmK9vYyA	20180527	3083		no	Jackson Heights - Sunday Evening Worship - Congregational Singing
SUU3uWYV-n4	20180527	4731	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - Serving One Another
ElxgTBRXX80	20180520	3208	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -  Heaven Bound Together
W1t9QL_jvfU	20180520	4432	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship - The King Of Many Failures
gqlFNXVLXCE	20180513	3188	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship -  Grace Filled Living
idopvjwb-GU	20180513	2953	Matt Bassford	no	Jackson Heights -  Bible Class - Study Of Romans
xoG8r7q4hiQ	20180513	2494	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -  Why Honor Mom
nVu6e0B6zVs	20180510	2764	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
H8wQiwPISNI	20180506	3448	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship -  Pharaoh's Hard Heart
jQDHplUkO4k	20180506	9	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
hbYH4VJF3cs	20180503	2457	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
BUAyQjDGrqA	20180429	4914	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - When Men Forget About God
mNOtquGAksE	20180429	1668		no	Jackson Heights - Sunday Evening Worship - Young men's Service
4M8ng2A9-U4	20180426	2843	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
0YXMXU-MDb4	20180422	3769	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship -  Learning from Pauls Thorn
dyr48985Ecw	20180422	2945	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
9a3u7w9hHGg	20180419	2706	Shawn Jeffries	no	Jackson Heights -  Bible Class - The Exodus
3NvDUbsvdFw	20180415	3024	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -
4_G4AWBeWz0	20180415	4623	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -  Victory In Jesus
j1kVDGAS0uE	20180415	3833	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship - Are You Heaven Bound
0Tu34AJrWjQ	20180408	2982	Shawn Jeffries	no	Jackson Heights -  Bible Class - Study Of Romans
aULtmXOW02g	20180408	3135	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Overcoming Fear
eYtywSM65wk	20180408	4883	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - The Day of Our Resurrection
W3diDQMRV0Q	20180401	3009	Matt Bassford	yes	Jackson Heights -  Bible Class - Study Of Romans
jxIhcgGI66Q	20180401	3192	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Answering Common Challenges
5GgDcBOb9uo	20180325	3550		no	Jackson Heights -  Sunday PM Worship Service - Singing
5IMuMU4WDtI	20180325	2830		no	Jackson Heights -  Sunday AM Bible Study
n2pmfSGeXig	20180325	4746	Shawn Jeffries	no	Jackson Heights -  Sunday AM Worship Service - If Christ Has Not Been Raised
JdXbiZNJDIY	20180318	4952	Matt Bassford	yes	Jackson Heights -  Sunday AM Worship Service - Resurrection Objections
WXtD5ieMXMM	20180318	2842		no	Jackson Heights -  Sunday AM  Bible Class
0gwhvJzIVI4	20180311	3020		no	Jackson Heights -  Sunday AM  Bible Study -
nYlMLhOvjxk	20180311	3485	Matt Bassford	yes	Jackson Heights -  Sunday PM  Worship Service - Doors Of Opportunity
_G4E87SSLzc	20180305	3247	Matt Bassford	yes	Jackson Heights -  Sunday PM Worship Service - Why Should I Be Baptized
FSlWbfRdo3s	20180304	3071		no	Jackson Heights Live Stream - Sun AM Bible Class
vM8vLaxU5nE	20180225	4155		no	Jackson Heights Live Stream - Sunday AM Worship - Singing
vZnvOed5_Xw	20180218	2272	Shawn Jeffries	no	Jackson Heights Live Stream -  Sunday PM Service
5abwFnAghDw	20180211	4882	Shawn Jeffries	no	Jackson Heights Live Stream -  AM Service - Heaven Bound for Youth
Cj9qig5y030	20180211	3043	Charlie Norman	no	Jackson Heights Live Stream - 2/11/18 Life Of Paul
VeRdrM5IRL8	20180211	498	Matt Bassford	no	Jackson Heights Live Stream -  PM Service - Nadab and Abihu
1jGP6ENfGXw	20180205	2009	Shawn Jeffries	no	Jackson Heights Live Stream - Manna from Heaven
mw1sgA_YxMQ	20180122	2114	Matt Bassford	yes	Jackson Heights Live Stream - Why Song Worship Matters
COXDwKJWOx8	20180121	1796	Matt Bassford	yes	Jackson Heights Live Stream - Heaven Bound for the Singles
H-kk-qStTOI	20180115	2025	Matt Bassford	no	Jackson Heights Live Stream - Problems With Worship
rqd7jQNS98g	20180114	1852	Shawn Jeffries	no	Jackson Heights Live Stream - Heaven Bound for the Married
bCudFqSsmFc	20180104	2256	Michael Youngblood	no	Jackson Heights Fall Focus Live Stream - Mary Magdalene
66QxRbwVSs0	20180101	3196	Charlie  Norman	no	Jackson Heights Live Stream - Young Men's Service 31Dec2017
EP7d1pbNjJI	20171225	2144	Matt Bassford	yes	Jackson Heights Live Stream - The Names Of Jesus - Part 2
NPYVoh5LSf4	20171221	1612	Mitch Stevens	no	Jackson Heights Live Stream - Andrew
76cu2F-JCG8	20171214	1942	Drew Norman	no	Jackson Heights Fall Focus Live Stream: John Mark
FiPQygJP35Q	20171210	4	Lonnie Oldag	no	Jackson Heights Fall Focus  Live Stream:  James The Lord's Brother
mQSDQHnat_Q	20171210	2204	Shawn Jeffries	no	Jackson Heights Live Stream:  Solomon's Quest
z0hVXEGX2PM	20171207	2482	Lonnie Oldag	no	Jackson Heights Fall Focus  Live Stream:  James The Lord's Brother
fxta2Wa38OI	20171204	2331	Shawn Jeffries	no	Jackson Heights Live Stream:  Key Signposts to Understanding Revelation
MnSg9G8X1sc	20171203	1800	Matt Bassford	yes	Jackson Heights Live Stream:  Outsourcing Discipleship
-X4zMRFa_l8	20171130	1948	J.D. Griffin	no	Jackson Heights Live Stream:  Aquilla and Priscilla
EnvZmM05GZA	20171126	1317	Matt Bassford	yes	Jackson Heights Live Stream: Bible Opposites T hat Arent
lwkT4XBcnwc	20171123	2454	Adam Pogue	no	Jackson Heights Fall Focus Live Stream: Philip The Evangelist
hxARNICSPFs	20171120	2230	Charlie Norman	no	Jackson Heights Live Stream: Dominica Report
5eqjZXNaIDA	20171119	1759	Matt Bassford	yes	Jackson Heights Live Stream: The "Why" of Obedience
_YjpeLUyNos	20171109	2380	Ronald Stringer	no	Jackson Heights Fall Focus Live Stream: The Phillipian Jailer
aCkGEUK6kg8	20171029	2421	Shawn Jeffries	no	Jackson Heights Live Stream: Who Are You? (Romans 6: 3-7)
aXRwCOdpdt0	20171026	2603	Jeff Archer	no	Jackson Heights Fall Focus Live Stream:
J716qjrxwEI	20171019	2438	Ben Prasser	no	Jackson Heights Live Stream Fall Focus Series: The Samaritian Woman
eoDBEzQ563s	20171015	2219	Shawn Jeffries	no	Jackson Heights Live Stream: The Gods of Egypt ( Exodus 12:12)
Wn3cT7vsk38	20171012	1460	Michael Fedders	no	Jackson Heights Live Stream: Fall Focus Series 2017 Cornelius
_FDM4hUrXzs	20171005	2409	Lee Wildman	no	Jackson Heights Live Stream: Mary (The Mother Of Jesus)
1SU9Rt0A7hs	20171001	2220	Shawn Jeffries	no	Jackson Heights Live Stream: Forgotten Things About Samson (Judges 13-16)
NcKpGK_H5OA	20171001	2161	Shawn Jeffries	no	Jackson Heights Live Stream: In The Beginning (John 1:1-4)
v4JCmsq_mEQ	20170924	2240	Shawn Jeffries	no	Jackson Heights Live Stream: Accomplishing the goal ( Philippians 3:7-14)
0I8fMmj9F38	20170917	2397	Shawn Jeffries	no	Jackson Heights Live Stream: Can We Trust the Bible (Matthew 10:28)
DgDiq7CJrQc	20170910	1860	Shawn Jeffries	no	Jackson Heights Live Stream: 3 Important Questions (Genesis 3:1-13)
mMhiV62zkCo	20170910	3357	Shawn Jeffries	no	Jackson Heights Live Stream: The Bible Fact or Fiction?
WbPw9npOWks	20170903	2106	Shawn Jeffries	no	Jackson Heights Live Stream: The Awesome God
fb4w7QjP2Dg	20170827	2203	Shawn Jeffries	no	Jackson Heights Live Stream: The Unfinished Story ( Acts 28:30-31 )
ZGiny5f6tv0	20170820	2307	Shawn Jeffries	no	Jackson Heights Live Stream: Church Growth the Lord's Way ( Acts 9:31 )
dwcVzjvo3aI	20170820	1950	Shawn Jeffries	no	Jackson Heights Live Stream: Church Growth the Lord's Way ( Acts 9:31 )
hE9jl4tmyfU	20170806	1673	Matt Bassford	yes	Jackson Heights Live Stream: Worldliness
mz_tkrVY36Q	20170806	1980	Matt Bassford	yes	Jackson Heights Live Stream: Worldliness
acC1IttmXeE	20170730	3242	Shawn Jeffries	no	Jackson Heights Live Stream: Youn Men's Service
hXWCXImDY5I	20170723	2263	Shawn Jeffries	no	Jackson Heights Live Stream: Things To Remember When You Mess Up ( Luke 22:13-32 )
N62UYqnp0YE	20170716	1975	Dr. Rufus Clifford	no	Jackson Heights Live Stream:
xb4__3WMrbI	20170716	1964	Charlie Norman	no	Jackson Heights Live Stream: Dominica Report
gD2tkZsLtxU	20170709	2307	Shawn Jeffries	no	Jackson Heights Live Stream: The Call To Be Different (1 Peter 1:13-16)
8ManMGxOowA	20170702	2308	Shawn Jeffries	no	Jackson Heights Live Stream: Freedom (Galatians 5:1)
kwxb8EBU2xw	20170629	2832	Rufus Clifford III	no	Jackson Heights Live Stream: VBS: TrailBlazers For The Faith: John The Baptist
WK_kF5XCzpE	20170627	2538	Rufus Clifford III	no	Jackson Heights Live Stream: VBS: TrailBlazers For The Faith: Daniel
1cebauJQ7QQ	20170625	2165	Rufus Clifford III	no	Jackson Heights Live Stream: Preacher Report, Rufus Clifford III, Elijah
5fSj2_Yk3Uo	20170625	1867	Rufus Clifford III	no	Jackson Heights Live Stream: Preacher Report, Rufus Clifford III, Sun AM
arGH-hkLI0Q	20170625	18	Rufus Clifford III	no	Jackson Heights Live Stream: Preacher Report
xlGaHwPXq_0	20170625	1390	Rufus Clifford III	no	Jackson Heights Live Stream: Preacher Report, Rufus Clifford III, Jacob
BAoLgCRLMJg	20170618	1116	Lee Nicholson	no	Jackson Heights Live Stream: It Is Not About Me, Or You (2 Kings 5:1-19)
XEiPkm6LLWw	20170618	2098	Ronald Roark	no	Jackson Heights Live Stream: Preacher Report
S5IQUMsj4Gs	20170611	1767	Charlie Norman	no	Jackson Heights Live Stream: Christian Attitudes in This Crazy Political Climate
2zHq5n96MdM	20170604	2529	Shawn Jeffries	no	Jackson Heights Live Stream: When God Visited His People (Luke 7:11-17)
aofvUvC-gzw	20170604	2580	Shawn Jeffries	no	Jackson Heights Live Stream: One Heart and Soul (Acts 4:32)
f5AbNAe_6pI	20170528	2427	Shawn Jeffries	no	Jackson Heights Live Stream: All In Respecting the Silence of God (Hebrews 7:14)
GtCZ80dUaVU	20170521	2448	Shawn Jeffries	no	Jackson Heights Live Stream: All In for How God Authorizes (John 12:48; Acts 2:42; 2 John 9)
tkUvODg46Cw	20170514	2175	Shawn Jeffries	no	Jackson Heights Live Stream: Life as the Mother of Moses
Bay4Au_o8HI	20170507	2265	Shawn Jeffries	no	Jackson Heights Live Stream: The Kingdom Of Heaven Is like... (Matthew 13)
_3EJ24GHUX8	20170507	2379	Shawn Jeffries	no	Jackson Heights Live Stream: All In for Heaven's Authority  (Matthew 21:23-27)
-ZhyP-HWlw8	20170430	2934		no	Jackson Heights Live Stream: April Young Mens Service
MePZVmoILMQ	20170430	2556	Shawn Jeffries	no	Jackson Heights Live Stream: All In For God's Authority ( Matthew 28:18 )
V0WNAuL5Bcw	20170423	2070	Shawn Jeffries	no	Jackson Heights Live Stream: The Two Paths (Matthew 7: 13-14)
3bPK5hwqZo8	20170416	2356	Shawn Jeffries	no	Jackson Heights Live Stream: The Tragic Story of Absalom (2 Samuel)
8y4XrjVKG_M	20170409	2303	Shawn Jeffries	no	Jackson Heights Live Stream:  When Zaccheus Meets Jesus (Luke 19:1-10)
H-1vbtYGecI	20170402	2347	Shawn Jeffries	no	Jackson Heights Live Stream:  God Wants Christians to Grow!
Hu1T6g-lxK0	20170402	2175	Shawn Jeffries	no	Jackson Heights Live Stream:  The Challenge of Rejection
NI2VGkq8cK0	20170326	3761	Shawn Jeffries	no	Jackson Heights Live Stream:  March Congregational Singing
5JSTAFUx8q0	20170319	2358	Shawn Jeffries	no	Jackson Heights Live Stream: The Charges of Jude (Jude)
DeB3nNC34uI	20170312	2407	Shawn Jeffries	no	Jackson Heights Live Stream: Defeating the Problem of Worry (Matthew 6:25-34)
ez85FWrImq0	20170312	2539	Shawn Jeffries	no	Jackson Heights Live Stream: Habakkuk's Converstation with God  (Habakkuk)
db0ikbeekRE	20170305	2241	Shawn Jeffries	no	Jackson Heights Live Stream: The Rich Man and Lazarus (Luke 16:19-31)
44ycUb42xts	20170227	3522		no	Jackson Heights Live Stream: Singing
mHaAuhnnQ5o	20170219	1944	Philip Russel	no	Jackson Heights Live Stream: All In Evangelism (Matthew 28:16-20)
lM-zqPffVo0	20170213	2516	Shawn Jeffries	no	Jackson Heights Live Stream: The Giant Killer (Numbers 14:24)
_DDqz_55cbg	20170212	2309	Shawn Jeffries	no	Jackson Heights Live Stream: All In Service
DBzafvzylQI	20170130	2485		no	Jackson Heights Live Stream: Young Men's  Service
N3Vh8sBkPTY	20170123	2234	Shawn Jeffries	no	Jackson Heights  Live Stream : The Relevance of 1 Thessalonians
MHNT71Dp9yw	20170122	2479	Shawn Jeffries	no	Jackson Heights  Live Stream : All In Faith
iIOIAhxsUo0	20170116	2264	Shawn Jeffries	no	Jackson Heights  Live Stream : Jesus of Nazareth
Xobs719s4H0	20170115	2416	Shawn Jeffries	no	Jackson Heights  Live Stream : Saul's Failures
4Ku6jeyyIG8	20170102	2475	Shawn Jeffries	no	Jackson Heights  Live Stream : 2017 Daily Bible Reading Challenge
dZaGol16QjQ	20170101	2478	Charlie Norman	no	Jackson Heights  Live Stream : Elder's Vision for 2017
QkfFPJnkuJA	20161229	1793	Mike Richardson	no	Jackson Heights  Live Stream : Great Promise
8KsTNR6D1As	20161226	3119	Doug Arney	no	Jackson Heights  Live Stream : Singing
bv06JZAyjkM	20161225	2032	Shawn Jeffries	no	Jackson Heights  Live Stream : Gifts From God
vhlEGp8gTvc	20161222	1652	Tim Ruffin	no	Jackson Heights  Live Stream : Great Cloud of Witnesses
-IgB9dtFAvo	20161219	2300	Shawn Jeffries	no	Jackson Heights  Live Stream : When God Answers Prayers
28hvaUdYNEU	20161215	2655		no	Jackson Heights  Live Stream
